cell_name	average_expression	binary_call	time_point_expression
ABalpapp	-1550	0	-858,-2473,-851,2459,-724,-2565,-2210,-1587,-2783,-3234,125,-3318,-1271,-1236,-1003,-1567,-1235,-271,655,-2641,-1396,-4837,-3254,-2195,-472
ABalpappa	-2427	0	-3887,-2048,-485,-898,-3164,-1198,-1818,-3618,-4080,-348,-6166,-2691,-1278,-4610,-1587,-2024,-413,-3725,-152,-300,-2714,-3145,-6668,-1398,-2361,-4043,-2647,-873,-3469,-4126,-3458,1725
ABalpappaa	-1881	0	-878,-1632,-1785,-2265,-2113,41,59,-526,1548,-560,-1607,-2226,-3506,-1544,-5152,-1336,-1357,-3135,-5015,-1389,-1497,-1694,-585,-3646,-6039,-2555,35,-3384,-2688,-708,-1158
ABalpappap	-1518	0	1612,396,-3957,-686,-2883,1166,128,-2952,-3539,-1579,-6012,-36,-1217,-2412,-2342,-2870,-1829,-2908,-3443,-2294,-3579,-687,2430,-876,-4712,1205,-3216,-1413,306,-1505,2659
ABalpappp	-3280	0	-2167,-3861,-2699,-5358,-3348,-2040,-4411,-4541,-2675,-175,-4099,-1964,-4391,-2519,-889,-4983,-5134,-1714,-3402,-3440,-4874,-5230,-2150,-3430,-3963,-2652,-2318,-3258,-4712,-2009
ABalpapppa	-1165	0	-245,-1398,-1930,146,888,-1388,-868,-5024,-4705,737,-4273,741,-864,-1392,70,-5294,-2369,2828,2174,-2700,733,3036,1114,7,-1450,-2885,-2010,-1907,-2089,-2555,-1858,-1230,-2498
ABalpapppp	-2362	0	575,-775,-2411,-873,-606,-428,-3078,-3354,-1859,-5906,-3652,-4274,-992,-3026,-4074,-2909,-3839,-4074,-492,-2711,-2185,1115,2002,-1834,-929,-5142,-3113,-2435,-3693,-4021,-4232,-3431,-1280
ABalpp	-1370	0	-1860,-231,-4194,-1235,-1594,-793,-770,-781,-758,-1792,1279,242,-1346,-1368,-1317,-1229,-3676,-1033,-2307,-2642
ABalppa	-587	0	-2664,2428,-988,-1272,909,-1404,898,-1038,223,-1255,2350,-202,-1631,-2072,-476,-1392,-343,-705,-766,-1418,-547,526,-2672
ABalppaa	-642	0	-5030,1266,418,-2724,35,-1632,2640,-998,-563,-608,325,-832,1538,-304,-161,-170,-3376,1464,-1628,-572,-1635,1141,-2616,-236,-489,-420,-3886,93,252,-4005,2814
ABalppaaa	-500	0	137,-2093,-1127,-1375,3058,-1815,-1739,1189,-3392,4680,-371,-1144,-1242,-2674,4490,76,2328,435,943,2136,-2530,-2662,1345,-4506,-375,-1475,-807,-2144,-263,740,-2381,-292,-846,53,1287,-1710,123,661,97,-1133,-2782,-3890
ABalppaaaa	891	0	-2441,1199,3530,2044,1350,2571,-2515,1551,669,3488,3428,-2723,-567
ABalppaaap	-1400	0	-1677,-290,432,-909,-468,-2414,3445,-1767,-2281,-5443,4,-4195,-2639
ABalppaap	-1627	0	-3764,1422,-1167,-3274,-822,1775,-2492,247,47,-352,-4173,-2594,-5485,-2916,-2620,-4254,-4430,-3268,-5049,2516,-3672,159,-3362,-1093,-1511,-287,-2194,-3639,1043,1071,327,-1411,951,-3201,-794,-320
ABalppaapa	-222	0	1542,-4968,2860,-1648,2171,4446,2271,375,-3012,224,-3221,-1280,-3122,3057,-137,4296,-4431,-3603,-39
ABalppaapp	-1605	0	-2491,-2639,288,779,-1481,-3042,-2234,-657,-818,-543,-4458,-772,-229,-2546,305,-974,191,-4081,-5101
ABalppap	-1340	0	-1172,196,361,-905,-2748,-777,-4074,-1118,-2583,-1305,-1624,-2618,-2617,-2381,-765,-1495,-2508,41,-1951,-1058,-1762,-93,1315,-57,-729,-155,-3601
ABalppapa	12541	1	2183,-1136,98,4073,3658,4825,7310,5458,7913,10309,13873,11459,11461,10733,14528,16427,17118,15191,20274,19018,21163,19060,18603,21158,19157,18136,25493,23900,14665,13610,17456,3224,3469
ABalppapaa	6800	1	212,1808,6869,11880,13577,10440,13405,11457,15280,7622,9911,7841,13011,8147,7993,6786,6295,7146,5432,4675,4567,973,-1522,1095,1566,346
ABalppapap	8379	1	2041,3150,11519,15210,12360,10399,11895,10992,12953,9316,9181,11190,8901,14697,9533,5809,6890,10033,8881,7916,8294,3863,2807,4232,3016,2779
ABalppapp	15705	1	1822,328,6476,733,7918,11028,6988,10342,10943,11873,11091,15883,14744,14630,14366,15845,18720,14533,21354,19720,19222,22748,20937,25694,26579,27173,27496,31420,26283,25638,17299,2723
ABalppappa	21155	1	5723,7065,8514,14345,15713,23504,23222,28867,27291,23065,25695,18275,19830,30563,24438,17831,28501,21794,19941,28038,24073,23554,24451,29790,20212,16996,19900
ABalppappp	26097	1	-800,3485,8133,15904,20222,26466,24859,23517,28871,21100,26608,22719,31365,28672,32914,33093,26430,33159,35672,30168,31103,36955,36089,31450,31696,34010,30759
ABalppp	-1837	0	-2144,-2141,-987,-3882,-582,-306,382,-1652,-1103,-630,-1382,-2545,-4046,-1615,-993,-3263,-2691,-2560,-1881,-3249,-1238,-1913
ABalpppa	-1012	0	-366,-733,-1027,1417,-2466,-3355,-2297,-1075,-108,-1173,-2522,-3080,-2135,-401,-452,-415,483,-2429,-960,-1023,-1406,-15,1432,-213,-3187,752,939,-2525
ABalpppaa	-1372	0	1650,-4797,2186,196,-4212,-2699,-4209,-2469,-3263,-5491,-1422,619,-1665,-376,-424,-592,-2611,530,-1168,-2284,-2032,-2524,802,792,-2128,-18,-1728,541,-3059,-1548,-1548,-2384,-120,-1187,43,-1785,-961,-2566,402
ABalpppaaa	-363	0	1104,184,-691,-1030,1479,704,4792,-842,218,-247,-2525,-2303,919,-2044,-3999,-758,-1223,102,1041,-2142
ABalpppaap	-86	0	-83,-946,-1016,1761,-1840,-28,1929,209,-1269,-1933,1348,-3507,673,2845,-1174,-2233,-1863,3216,3027,-826
ABalpppap	-2026	0	241,82,503,-1843,-4632,-994,-3250,-1040,-3086,-1680,-3024,-2220,-6186,-4632,-1768,-10,-5243,-1471,1553,1018,67,-2474,287,-4466,-1017,-1176,-3963,-855,-1198,-2277,-2491,-2821,-5634,-3179
ABalpppapa	-1423	0	-3351,-2014,-3805,3011,-1420,-942,2412,-181,154,-4461,-1277,-582,-5488,-538,1275,-3139,-3287,-1767,-3309,1193,-2758,198,-1744,-778,-2973
ABalpppapp	105	0	-1861,171,-1796,-2789,-3088,2008,-1190,-2436,2574,7166,1350,-2638,5258,-1398,-2337,2070,1653,-4278,1142,-447,512,2265,1483,583,-1355
ABalpppp	-1779	0	-4979,-5289,571,-4954,-855,549,-2423,-756,42,-2394,-3015,-3967,-709,-99,-2114,-2567,551,-783,-222,-1343,-1972,-1158,-3216,-72,-3291
ABalppppa	-1278	0	-1215,-4939,741,-1642,-908,-2685,-114,-1261,-1753,-1405,-937,-1001,870,-352,-2384,-420,-1356,1034,-756,-491,-1332,-3783,-2376,717,-3725,-1108,1081,-4059,-359,-313,-712,-2169,-1103,-2841,-1679
ABalppppaa	-1358	0	-2017,-3723,-2931,-1757,-3699,553,-863,-1080,-4629,1234,-789,-3431,-4509,-2426,-5144,-420,-1259,-449,-2124,-2306,138,-1116,5284,97,1550,444,-1294
ABalppppap	0	0	113,-1648,-2914,-3219,42,1976,989,-1171,-856,-941,1239,1645,-1800,375,5645,-240,-1651,1210,-382,1939,1217,-1345,-1849,292,-265,209,1380
ABalppppp	-1189	0	-2,-2350,-4188,-871,-1441,-117,-1440,-1118,-54,-3056,-1207,-3,-919,-3292,-2199,-3163,-514,-272,3131,-2493,-1342,-37,-326,-2077,661,-946,-2718,-644,-2531,1145,-2476
ABalpppppa	-1083	0	-690,1855,-344,-2477,-2428,423,-830,907,524,-398,-1079,-279,-820,-2032,-2804,-815,-1254,-2291,439,-4571,-6119,-3485,159,-3105,1385,3919,-2756,2950,-3517,-2275,-1758
ABalpppppp	-1604	0	-2763,-3965,-3970,-374,-861,808,-2663,-5618,-2916,-4739,-1093,-57,-1310,-1413,-1582,-4471,-1440,1228,-18,-1680,-2952,-1924,-1769,-5111,357,-885,1136,-160,2265,-1993,200
ABar	-2096	0	-348,-2801,-3015,-2161,-2118,-2620,-2293,-2272,-3289,-1179,-1684,-1370
ABara	-3121	0	-2688,-4642,-3660,-3279,-3275,-2299,-2969,-2921,-2773,-3288,-3101,-2577,-3105
ABaraa	-2118	0	-3888,-1557,-3066,-1397,-3253,-4184,-1070,-1101,-2272,-1533,-2929,-481,-2387,-2728,-1073,-1007,-1647,-2560
ABaraaa	-1464	0	-878,-2219,-1270,-3625,-2775,-777,-1523,1024,-1117,-92,-3212,-908,-899,-1117,-3002,-2701,827,694,-2598,-1068,-1878,-1611,-2945
ABaraaaa	-2110	0	-4297,-3789,-1175,642,1336,-1019,-1868,-1818,-1502,-1425,-1846,-3370,-2148,-3710,-276,-3878,-6220,-6287,-2921,-5028,-3359,-904,-603,74,-156,-1747,-1078,-1668,-1428,-1825
ABaraaaaa	-1377	0	-1599,2068,1824,1210,-4576,-1411,-2289,-328,-586,65,-1133,1461,-244,-2849,-2863,-1370,-3490,-4019,-3139,-4658,-23,-275,-2350,-3411,-1031,-1219,-153,-1724,-4181,820,-1014,-434,-1108,-831,-2113,-781,1630,-6213
ABaraaaaaa	4	0	-3238,36,3112,2938,585,-2726,1529,2216,1336,1145,-111,-21,311,210,267,-3091,-158,-2279,-382,-1589
ABaraaaaap	-873	0	-638,-688,-3767,-3818,-1902,-156,2512,972,-2085,-1883,978,-114,-5558,1051,-1515,1420,-2605,-2371,-1209,3919
ABaraaaap	-1895	0	-3604,-1962,-3143,-3565,782,-5388,-285,-1235,981,-2657,-1882,-2003,-963,-3056,-1843,-199,-1780,-4425,1667,-4210,-2065,-1693,-5885,-2565,-2651,-359,-994,-444,965,-1514,-1607,-1018,-1047,-3050,-930,-1962,-8138,-2984,-2507,-656,-109,-1648,144
